,listing_id,5_stars,availability_365,borough,host_id,host_name,is_rated,last_review,latitude,longitude,name,neighbourhood,number_of_reviews,number_of_stays,reviews_per_month,room_type,price,rating,listing_added
1754,6913795,0.7867090636646208,0,Queens,10716661,Dimitrios,1,2016-01-31,40.77228,-73.91345,Nevena's, Ditmars Steinway,2,2.4,0.04,entire place,75.0,4.987811852294788,2015-07-28
1755,6913969,0.7643612249463493,259,Brooklyn,26377263,Stat,1,2018-08-18,40.70393,-73.91679,"Home 4 Medical Professionals - The ""Necrosis""", Bushwick,3,3.6,0.06,Private Room,47.0,4.822282273498341,2018-02-12
1756,6915467,0.7058259618715199,0,Queens,27962518,Xiangyu,1,2015-07-02,40.73713,-73.8741,clean room close to subway station, Elmhurst,1,1.2,0.02,Private Room,85.0,4.964367223245642,2014-12-27
1757,6924400,0.0,0,Manhattan,32767789,Josh,0,,40.73256,-74.00008000000003,West Village Apartment With Character, Greenwich Village,0,0.0,0.0,Private Room,60.0,,2018-04-10
1758,6939024,0.6418725600675452,0,Manhattan,34930811,Paloma,1,2015-12-06,40.72517,-73.98742,Chic 1 BR in East Village, East Village,15,18.0,0.31,entire place,195.0,4.466845319066546,2015-06-02
1759,6939597,0.7521546781384091,284,Bronx,2723812,Libertad,1,2019-06-23,40.80993,-73.92613,Full garden apartment in Brownstone, Mott Haven,57,68.39999999999999,1.17,entire place,163.0,3.6586874446725126,2018-12-18
1760,6939758,0.7193312194720074,0,Manhattan,3266476,Jack,1,2018-05-31,40.74206,-73.98014,Mid-century Apt. Next To Subway, Kips Bay,11,13.2,0.23,Private Room,100.0,3.164526402339192,2017-11-25
1761,6939859,0.7318838294755557,0,Brooklyn,36388501,Loralee,1,2015-09-16,40.70658,-73.93800999999998,"Nice room, very close to the subway", Williamsburg,5,6.0,0.1,Private Room,50.0,3.92846126856788,2015-03-13
1762,6944665,0.0,0,Brooklyn,36413917,Kory,0,,40.70703,-73.95234,Gorgeous room!! Open for summer!, Williamsburg,0,0.0,0.0,Private Room,73.0,,2018-02-19
1763,6948161,0.0,0,Manhattan,24806455,Julian,0,,40.74815,-73.99417,Awesome Studio in Chelsea, Chelsea,0,0.0,0.0,entire place,250.0,,2018-10-02
1764,6950807,0.7608418667306119,0,Queens,36441990,Samir,1,2016-08-13,40.75671,-73.91749,Spacious 1bdrm in Long Island City, Astoria,5,6.0,0.1,entire place,105.0,3.393859307383765,2016-02-08
1765,6952302,0.6491977226189694,0,Brooklyn,31883140,Fabiana,1,2016-07-04,40.69173,-73.97756,2BR- Downtown Brooklyn, Fort Greene,1,1.2,0.03,entire place,120.0,3.32597202367638,2015-12-30
1766,6955143,0.0,0,Brooklyn,16533401,Aaron,0,,40.67781,-73.9851,Large Sunny Private Bedroom, Gowanus,0,0.0,0.0,Private Room,130.0,,2018-05-24
1767,6956358,0.732398615974884,0,Manhattan,7013442,Rafael,1,2015-08-30,40.71996,-73.98729,Spacious & happy gem in LES!, Lower East Side,2,2.4,0.04,Private Room,100.0,4.909047231508491,2015-02-24
1768,6966985,0.8993906173909245,0,Manhattan,2714997,Shirly,1,2018-07-11,40.801,-73.96647,Large Room in Central Apt, Upper West Side,76,91.2,1.57,Private Room,70.0,4.761814290237306,2018-01-05
1769,6967201,0.0,0,Manhattan,36530547,Tj,0,,40.79126,-73.96738,Huge Room on Central Park, Upper West Side,0,0.0,0.0,Private Room,110.0,,2018-04-11
1770,6967305,0.606055395050223,0,Brooklyn,36531150,Stephanie,1,2015-08-16,40.67886,-73.96802,Prospect Heights garden apartment, Prospect Heights,2,2.4,0.04,entire place,164.0,3.6561959023655097,2015-02-10
1771,6970965,0.6608568416134702,0,Queens,36551297,Sebastian,1,2016-12-23,40.76194,-73.91881,"Cozy and Spacious, 1 Bedroom, Astoria", Astoria,8,9.6,0.16,Private Room,70.0,4.488816132369548,2016-06-19
1772,6972673,0.6270326426953202,0,Brooklyn,13698410,Rawan,1,2017-06-25,40.69489,-73.96495999999998,Spacious one bedroom with en-suite, Clinton Hill,12,14.4,0.25,Private Room,80.0,3.2328037318941183,2016-12-20
1773,6985888,0.7429198382993563,325,Manhattan,25237492,Juliana,1,2018-10-31,40.7818,-73.98483,*TERRA GARDEN* 1 Bedroom Garden Apartment, Upper West Side,7,8.4,0.19,entire place,115.0,4.354034430690813,2018-04-27
1774,6991910,0.6701322304890591,0,Manhattan,36656552,Kandee,1,2016-09-23,40.71947,-73.99327,"Discount! Mins to SOHO -Cozy, Good Sized Bedroom", Lower East Side,2,2.4,0.04,Private Room,150.0,3.5329378628477883,2016-03-20
1775,6992300,0.7210822981242541,332,Manhattan,24530713,Byron,1,2019-05-29,40.82416,-73.95306,Tranquility On Riverside, Harlem,11,13.2,0.25,Private Room,75.0,4.073200852464606,2018-11-23
1776,6992310,0.7213840350235524,5,Brooklyn,18260299,Ota,1,2018-07-06,40.69347,-73.90703,A Serene NYC Skyline Room w Breakfast!, Bushwick,2,2.4,0.04,Private Room,50.0,3.3853184093133475,2017-12-31
1777,6992939,0.7750323660580154,0,Brooklyn,1281637,Jessica,1,2015-08-24,40.6873,-73.97225,"Beautiful Cute Studio, Fort Greene", Fort Greene,1,1.2,0.02,entire place,140.0,4.870342249128465,2015-02-18
1778,7002250,0.7129733864551322,4,Manhattan,36452416,Allie,1,2017-09-16,40.77138,-73.94809000000002,Sunny studio in the Upper East Side, Upper East Side,2,2.4,0.06,entire place,95.0,3.0050010740028554,2017-03-13
1779,7003788,0.7251714741927515,0,Queens,21773199,Joo,1,2015-10-17,40.74406,-73.94504,Luxury Apt 10mins Manhattan, Long Island City,4,4.8,0.09,entire place,149.0,4.155697613271964,2015-04-13
1780,7006494,0.0,0,Manhattan,36726560,Curtis,0,,40.74613,-74.00468000000002,Chelsea Square Apartment, Chelsea,0,0.0,0.0,entire place,350.0,,2018-06-24
1781,7009152,0.8655519753538066,117,Brooklyn,22908412,Donna,1,2019-06-22,40.67259,-73.95831,Four stops to Manhattan!, Crown Heights,155,186.0,3.17,Private Room,65.0,4.521336363368686,2018-12-17
1782,7010681,0.6520260850520452,0,Brooklyn,36754170,Steve,1,2015-08-10,40.65703,-73.95964000000002,Gorgeous Garden Apt Steps To Park, Prospect-Lefferts Gardens,2,2.4,0.04,entire place,110.0,3.682946041571773,2015-02-04
1783,7018619,0.6672940700364084,0,Manhattan,4783045,Delesia,1,2016-07-20,40.81435,-73.94588,Cozy Bedroom in Renovated Harlem Apartment, Harlem,1,1.2,0.03,Private Room,52.0,4.521235310355267,2016-01-15
1784,7020266,0.8974263657934806,280,Brooklyn,3524653,Simona,1,2019-05-20,40.71688,-73.94162,Private room in sunny apt., Williamsburg,18,21.6,0.37,Private Room,90.0,4.61275895124624,2018-11-14
1785,7021346,0.0,0,Manhattan,6661559,Melissa,0,,40.72294,-73.9857,Nice and Cozy Room, East Village,0,0.0,0.0,Private Room,99.0,,2018-09-27
1786,7032855,0.7127721286884678,0,Brooklyn,7651357,Jayanthi,1,2018-06-14,40.65452,-73.9596,Clean & Cozy- Private Room by Park and Subway!, Flatbush,55,66.0,1.12,Private Room,48.0,3.7299458771928182,2017-12-09
1787,7034609,0.7232363120180721,0,Manhattan,36871638,Francisco,1,2018-01-02,40.81142,-73.95978000000002,Comfy room close to Columbia, Morningside Heights,5,6.0,0.1,Private Room,70.0,4.841744378642964,2017-06-29
1788,7035051,0.0,0,Brooklyn,33821265,Liz,0,,40.67792,-73.98035,park slope duplex with yard, Park Slope,0,0.0,0.0,Private Room,200.0,,2018-08-09
1789,7035579,0.0,0,Manhattan,36885622,James,0,,40.7855,-73.97641999999998,Bright spacious 1BR w high ceilings, Upper West Side,0,0.0,0.0,entire place,125.0,,2018-03-21
1790,7037791,0.663712217819158,211,Brooklyn,36899834,Juan,1,2019-06-26,40.6874,-73.9383,Alexander's 2BR Luxury Quarters, Bedford-Stuyvesant,123,147.6,2.53,entire place,180.0,4.368436332775836,2018-12-21
1791,7038801,0.854837154268066,81,Brooklyn,36907706,Brad,1,2019-06-01,40.66743,-73.94712,Private room in the best part of BK, Crown Heights,49,58.8,1.01,Private Room,58.0,4.967358911418728,2018-11-26
1792,7047329,0.6502743885439481,5,Brooklyn,36956206,Taylor,1,2019-06-16,40.71687,-73.94655999999998,Adorable One-Bed in Williamsburg!, Williamsburg,66,79.2,1.35,entire place,140.0,3.298007561554021,2018-12-11
1793,7048418,0.0,0,Manhattan,36962150,Nick,0,,40.71845,-74.01183,3BR/1 Ba in TriBeCa w/ outdoor deck, Tribeca,0,0.0,0.0,entire place,500.0,,2018-06-23
1794,7048518,0.0,0,Brooklyn,36962041,Krik,0,,40.70862,-73.94651,Spare room in Williamsburg, Williamsburg,0,0.0,0.0,Private Room,80.0,,2018-05-11
1795,7051619,0.7029166710167646,0,Queens,36980964,Christopher,1,2015-10-11,40.74989,-73.93777,Big Studio-One Stop from Midtown, Long Island City,5,6.0,0.1,entire place,155.0,3.449384695325611,2015-04-07
1796,7052026,0.0,0,Manhattan,36976268,Rebecca,0,,40.76807,-73.98342,585 sf Luxury Studio, Upper West Side,0,0.0,0.0,entire place,400.0,,2018-03-03
1797,7053815,0.7493798720824887,358,Brooklyn,18600674,Jeannie,1,2018-05-10,40.71805,-73.93973000000003,HUGE Entire Flr. Private Entry/Bath, Williamsburg,128,153.6,2.63,Private Room,103.0,4.270603278652997,2017-11-04
1798,7054405,0.0,0,Brooklyn,36999491,Kyle,0,,40.65326,-73.96011,Large room in Prospect Park, Flatbush,0,0.0,0.0,Private Room,80.0,,2018-06-29
1799,7059663,0.7321257132582528,180,Manhattan,29204097,Jason,1,2019-06-23,40.77516,-73.95224,WALk 2MOMACENTRAL PARK 1bedroomliving roomQtrain, Upper East Side,18,21.6,0.95,entire place,160.0,3.247605608959254,2018-12-18
1800,7073436,0.6734081363641196,14,Brooklyn,2141626,Alejandro,1,2019-07-01,40.71067,-73.95419,Williamsburg Private Retreat_NYC, Williamsburg,118,141.6,2.54,Private Room,109.0,3.4626926611738256,2018-12-26
1801,7074961,0.6175843124291744,0,Brooklyn,37095710,Mary,1,2016-09-09,40.68664,-73.95981,"Spacious bright 2-bed duplex in Bed-Stuy, Brooklyn", Clinton Hill,3,3.6,0.08,entire place,170.0,3.1453509141923948,2016-03-06
1802,7087528,0.0,0,Bronx,5476918,Joann,0,,40.87183,-73.90371,Private Cozy Bedroom, Kingsbridge,0,0.0,0.0,Private Room,75.0,,2018-07-11
1803,7089639,0.7202378082767604,0,Manhattan,19834927,Ryan,1,2016-01-02,40.72382,-73.98170999999998,"Cozy Room, Heart of East Village", East Village,3,3.6,0.06,Private Room,80.0,3.6449271184393206,2015-06-29
1804,7093122,0.7494524408919587,0,Manhattan,36562419,Dan,1,2015-07-17,40.72123,-73.99513,Perfect Downtown Location in Nolita, Nolita,1,1.2,0.02,Private Room,90.0,3.899274523296397,2015-01-11
1805,7093920,0.6304716259012438,255,Manhattan,37181980,Svetlana,1,2019-07-05,40.76193,-73.94933,Roosevelt Island Charm, Roosevelt Island,178,213.6,3.72,Private Room,83.0,3.9363547094962223,2018-12-30
1806,7094262,0.6793453774467559,0,Manhattan,22625462,Gwendolyn,1,2016-05-01,40.75788,-73.9689,53rd & 3rd Midtown Manhattan, Midtown,14,16.8,0.3,entire place,149.0,4.148704125660118,2015-10-27
1807,7094539,0.7344465516663871,10,Brooklyn,2052211,Adriana,1,2016-08-27,40.6536,-73.97546,Tranquil haven in bubbly Brooklyn, Windsor Terrace,2,2.4,0.04,entire place,143.0,3.193361620085664,2016-02-22
1808,7095426,0.0,365,Manhattan,2252859,Anne-Sophie,0,,40.70668,-74.00913,Stunning studio on Wall street, Financial District,0,0.0,0.0,entire place,160.0,,2018-05-16
1809,7106154,0.7285714921161672,357,Brooklyn,37229098,Alexandra,1,2019-07-01,40.70041,-73.93956999999997,Beautiful Spacious private studio, Bushwick,9,10.8,0.19,entire place,200.0,4.484131286987847,2018-12-26
1810,7116034,0.6991058112943537,0,Brooklyn,16296388,Mario,1,2017-06-06,40.68412,-73.91045,Beautiful room. Private bathroom., Bushwick,4,4.8,0.13,Private Room,43.0,4.000839247992444,2016-12-01
1811,7116071,0.685575968871461,287,Brooklyn,36903907,Moe,1,2019-07-02,40.61112,-74.00028,30 Minutes to Manhattan / Sleeps 7, Bensonhurst,207,248.4,4.26,entire place,163.0,3.9909921060754354,2018-12-27
1812,7124028,0.0,0,Manhattan,1788377,Janis,0,,40.72621,-74.00186,Soho Loft, SoHo,0,0.0,0.0,entire place,200.0,,2018-04-15
1813,7127458,0.6629900531191929,0,Queens,37332180,Thibault,1,2017-10-10,40.76264000000001,-73.91156,Great 1 bdr in a 1 bedroom apartment. Great deal!, Astoria,10,12.0,0.21,entire place,70.0,4.17493045793136,2017-04-06
1814,7127600,0.6448330460395053,21,Brooklyn,950041,Caitlin,1,2016-02-29,40.66851,-73.95936,"Spacious Room in Crown Heights, BK", Crown Heights,5,6.0,0.11,Private Room,70.0,3.770521331884395,2015-08-26
1815,7127684,0.0,0,Brooklyn,37331914,Timothy,0,,40.69683,-73.92371999999997,Private bedroom in Bushwick BK, Bushwick,0,0.0,0.0,Private Room,50.0,,2018-06-24
1816,7133306,0.0,19,Brooklyn,37362312,Francesco,0,,40.69464,-73.93369,"Bright Room in Creative Brooklyn Neighborhood, JMZ", Bedford-Stuyvesant,0,0.0,0.0,Private Room,65.0,,2018-04-29
1817,7142734,0.6021604434853592,344,Queens,37405985,Jenny,1,2019-06-30,40.71818,-73.84944,1 Bedroom w/Jacuzzi in Private Home, Forest Hills,86,103.2,1.78,Private Room,70.0,3.942655035960103,2018-12-25
1818,7144379,0.6095116840950718,0,Manhattan,34582356,Christina,1,2015-07-09,40.71754,-73.99025,Sunny bedroom in the heart of LES, Lower East Side,1,1.2,0.02,Private Room,75.0,3.8951019693758058,2015-01-03
1819,7149710,0.0,0,Manhattan,37442404,Eric,0,,40.83255,-73.94411,Full bed/air-conditioned/secluded, Washington Heights,0,0.0,0.0,Private Room,38.0,,2018-07-06
1820,7155442,0.0,0,Brooklyn,1279181,Matthew,0,,40.7155,-73.95603,Huge Room in Prime Williamsburg, Williamsburg,0,0.0,0.0,Private Room,70.0,,2018-09-27
1821,7160545,0.9280262503539428,8,Manhattan,334348,Juju,1,2019-01-25,40.72299,-73.97756,Sunny East Village Nest, East Village,9,10.8,0.19,entire place,148.0,4.611564625635738,2018-07-22
1822,7161189,0.7235843366257079,0,Brooklyn,37503617,Sonia,1,2015-10-05,40.69325,-73.94819,Modern and spacious in Bed Stuy, Bedford-Stuyvesant,3,3.6,0.06,entire place,150.0,3.987210966506352,2015-04-01
1823,7174695,0.6663771332120004,0,Manhattan,36903246,Dana,1,2015-09-05,40.77614000000001,-73.95036999999998,"Lux, UES,  3Beds, Family Apt", Upper East Side,1,1.2,0.02,entire place,700.0,3.702951065780396,2015-03-02
1824,7175595,0.0,0,Brooklyn,37588475,Alex,0,,40.68582,-73.92963,Private Room in Gorgeous Apartment, Bedford-Stuyvesant,0,0.0,0.0,Private Room,66.0,,2018-06-06
1825,7180015,0.0,0,Queens,37614545,Linda,0,,40.75871,-73.91112,"private room, cute&cozy apartment", Astoria,0,0.0,0.0,Private Room,85.0,,2018-10-08
1826,7181422,0.7078168515265673,0,Brooklyn,4993337,Stephanie,1,2015-08-10,40.71044000000001,-73.953,Cute 1br in Williamsburg, Williamsburg,2,2.4,0.04,entire place,110.0,3.158095841372183,2015-02-04
1827,7192809,0.8262011437688653,2,Manhattan,37668524,Brian,1,2016-11-26,40.73888,-73.99897,Luxury 2200sf Two Bedroom Loft w/ Private Elevator, Chelsea,11,13.2,0.23,entire place,500.0,4.819881821523689,2016-05-23
1828,7195202,0.7066459701714398,0,Brooklyn,2902496,Craig,1,2015-11-29,40.7113,-73.94249,Sunny central Wmsburg Apartment, Williamsburg,2,2.4,0.04,entire place,99.0,3.891420102376138,2015-05-26
1829,7197915,0.7292506363870215,0,Manhattan,37691482,Andrew,1,2018-05-28,40.72135,-73.98668,The Heart of the Lower East Side!, Lower East Side,8,9.6,0.19,entire place,180.0,3.0214018107589595,2017-11-22
1830,7202170,0.9355617531180368,1,Manhattan,37711914,Aleksandar,1,2019-06-30,40.74882,-73.97788,Midtown East penthouse studio, Murray Hill,25,30.0,0.53,entire place,160.0,4.554097195452793,2018-12-25
1831,7202368,0.8276778393015612,217,Brooklyn,23952819,Jason,1,2019-06-23,40.68651,-73.933,Chic Studio Apartment in Bed Stuy, Bedford-Stuyvesant,91,109.2,1.92,entire place,98.0,4.528155434111612,2018-12-18
1832,7203943,0.0,0,Brooklyn,21381325,Tara,0,,40.70999000000001,-73.9689,Waterfront in Williamsburg, Williamsburg,0,0.0,0.0,Private Room,100.0,,2018-03-18
1833,7204721,0.6593039511064696,0,Brooklyn,37188272,Rachel,1,2016-07-25,40.67357,-73.95268,Charming Cozy Brooklyn 1BR, Crown Heights,4,4.8,0.11,entire place,95.0,3.3644488202269107,2016-01-20
1834,7206796,0.6767365377400748,242,Brooklyn,37737721,Tracey,1,2019-06-29,40.68919,-73.97474,The Heart of Fort Greene 2bedrooms, Fort Greene,117,140.4,2.48,entire place,225.0,3.967829885658382,2018-12-24
1835,7222354,0.7025919740821692,0,Manhattan,18489745,Fon,1,2016-03-13,40.76446,-73.95603,"Sunny Upper East Side Apt, Balcony", Upper East Side,2,2.4,0.04,Private Room,86.0,3.6741050240093935,2015-09-08
1836,7224028,0.6801221282578254,0,Brooklyn,5998033,Eddie,1,2017-07-01,40.68929,-73.90484000000002,Modest and Cute Room in Bushwick Brooklyn!, Bushwick,3,3.6,0.06,Private Room,36.0,3.1647726150049484,2016-12-26
1837,7224086,0.6557035603519634,359,Brooklyn,5570436,Fay,1,2019-05-20,40.70548,-73.91776,Private Bedroom in Bushwick, Bushwick,15,18.0,0.33,Private Room,100.0,3.5571090092629865,2018-11-14
1838,7225366,0.9299861422461876,1,Manhattan,9288577,Tina,1,2019-07-03,40.74923,-73.99376,"Spacious, Modern Times Square 3Bdrm *****", Chelsea,206,247.2,4.24,entire place,450.0,4.776363917344844,2018-12-28
1839,7227418,0.7329675368097996,281,Brooklyn,1639755,Adriana,1,2019-06-16,40.61999,-74.03181,All Nations Home II - pvt br. 2 twin beds, Fort Hamilton,34,40.8,0.8,Private Room,70.0,3.581629517810053,2018-12-11
1840,7227435,0.0,0,Brooklyn,9166253,Jonas,0,,40.68956,-73.9589,Brooklyn loft with huge livingroom, Bedford-Stuyvesant,0,0.0,0.0,Private Room,60.0,,2018-05-25
1841,7234538,0.0,0,Brooklyn,1793569,Frances,0,,40.68073,-73.97515,Lovely sun-filled Brownstone!, Park Slope,0,0.0,0.0,entire place,170.0,,2018-09-13
1842,7246757,0.8769875505883886,34,Manhattan,3586177,Marianna,1,2019-06-23,40.7201,-73.9841,Amazing LES Manhattan Apt in LES, Lower East Side,44,52.8,0.92,entire place,175.0,4.660912268571355,2018-12-18
1843,7246903,0.8442495032498332,21,Queens,26411218,Desmond,1,2019-06-30,40.73456,-73.88891,Cozy Townhouse with Private Deck, Maspeth,139,166.79999999999995,3.14,entire place,96.0,4.941331404749012,2018-12-25
1844,7261121,0.0,0,Queens,38010132,Jennifer,0,,40.77268,-73.92503,Private Room for a Female, Astoria,0,0.0,0.0,Private Room,70.0,,2018-10-02
1845,7264471,0.0,0,Brooklyn,15416709,Me'lissa,0,,40.65295,-74.00411,Sunset Park Sublet, Sunset Park,0,0.0,0.0,Private Room,70.0,,2018-05-24
1846,7264560,0.6562257341898079,115,Brooklyn,37362312,Francesco,1,2017-05-07,40.69622,-73.93394,"Spacious Room in Creative Neighborhood, JMZ line", Bushwick,1,1.2,0.04,Private Room,70.0,3.804758749773817,2016-11-01
1847,7264659,0.7801656680769541,25,Manhattan,6994503,Olivier,1,2018-01-30,40.78931,-73.9752,Olivier, Upper West Side,12,14.4,0.25,entire place,200.0,3.9249708023050447,2017-07-27
1848,7277102,0.7075116875898583,1,Brooklyn,228858,Jada,1,2015-08-25,40.66163,-73.98602,"4 Bed, Duplex Garden Apt. on lovely, quiet block", South Slope,2,2.4,0.04,entire place,295.0,3.726645764609344,2015-02-19
1849,7277600,0.0,0,Manhattan,24772574,Jack,0,,40.76483,-73.95366999999997,Upper east haven, Upper East Side,0,0.0,0.0,entire place,175.0,,2018-08-04
1850,7293506,0.0,0,Manhattan,2993160,Lauren,0,,40.78629,-73.98056,Charming Upper West Side Apartment, Upper West Side,0,0.0,0.0,entire place,200.0,,2018-04-10
1851,7294225,0.6478948882390166,0,Manhattan,10353278,James,1,2016-08-01,40.73125,-73.98675,East Vlg 2 bdrm Private Apt - 1 Block to Union Sq, East Village,2,2.4,0.04,entire place,480.0,4.489625905026502,2016-01-27
1852,7302762,0.7637914228132567,0,Brooklyn,1533248,Emily,1,2016-08-10,40.7272,-73.95134,Spacious Duplex With Private Deck, Greenpoint,2,2.4,0.05,entire place,120.0,4.3383308905536095,2016-02-05
1853,7308927,0.7422286429875123,0,Brooklyn,34873213,Melody,1,2015-07-22,40.70909,-73.9256,cool room in Bushwick loft, Williamsburg,1,1.2,0.02,Private Room,55.0,4.971362567850967,2015-01-16
1854,7309427,0.8750952807627231,18,Brooklyn,38292974,Mark,1,2019-01-06,40.66691,-73.98658,Beautiful Architect Renovated Home, South Slope,11,13.2,0.31,entire place,399.0,4.5428695689152265,2018-07-03
1855,7310097,0.6935363070228805,0,Brooklyn,38297695,Suvi,1,2016-01-05,40.67797,-73.9701,"3 Bedroom, 1st Fl, family apt.", Prospect Heights,1,1.2,0.02,entire place,200.0,3.000725062511892,2015-07-02
1856,7319856,0.7563810440819283,225,Manhattan,11773680,Adam,1,2016-05-22,40.73813,-73.98098,450ft Square Studio in Gramercy NY, Kips Bay,4,4.8,0.09,entire place,284.5,3.9037640022435407,2015-11-17
1857,7328260,0.8340947434119631,48,Manhattan,38390671,Sharlene,1,2019-06-16,40.83769,-73.94207,Private room (Uptown) Washington Heights, Washington Heights,12,14.4,0.27,Private Room,40.0,4.743367383842145,2018-12-11
1858,7331958,0.6951699582514048,126,Manhattan,2282450,Philip,1,2019-06-10,40.73529,-74.00323,Sunny luxurious loft Studio, West Village,111,133.2,2.38,entire place,235.0,3.829744156584658,2018-12-05
1859,7340902,0.6412343273751198,0,Queens,11354707,Andre,1,2016-01-09,40.75588,-73.93117,Cozy Apt 10 minutes to Central Park, Long Island City,6,7.1999999999999975,0.13,entire place,130.0,3.418977277915852,2015-07-06
1860,7343048,0.6147379368027307,70,Manhattan,24742173,Tammy,1,2019-05-04,40.79708,-73.969,Comfy 1 Bed 1 Bath - great location, Upper West Side,3,3.6,0.06,entire place,180.0,4.7003128678079085,2018-10-29
1861,7344720,0.9177443947619632,22,Manhattan,24260658,Kristy,1,2019-07-07,40.7946,-73.93571999999998,Clean and comfortable 3 person private room, East Harlem,97,116.4,2.03,Private Room,70.0,4.537273993411604,2019-01-01
